ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Miles
"11,793",Location 85 - Location 46,85,46,90,2.929322284
"11,794",Location 85 - Location 109,85,109,91,2.939342771
"11,795",Location 85 - Location 14,85,14,92,2.956415398
"11,796",Location 85 - Location 23,85,23,93,2.972608674
"11,797",Location 85 - Location 124,85,124,94,3.005498325
"11,798",Location 85 - Location 40,85,40,95,3.013422522
"11,799",Location 85 - Location 32,85,32,96,3.015169387
"11,800",Location 85 - Location 78,85,78,97,3.033249389
"11,801",Location 85 - Location 9,85,9,98,3.061758605
"11,802",Location 85 - Location 66,85,66,99,3.064687082
"11,803",Location 85 - Location 107,85,107,100,3.070105044
"11,804",Location 85 - Location 2,85,2,101,3.112755865
"11,805",Location 85 - Location 34,85,34,102,3.123712602
"11,806",Location 85 - Location 112,85,112,103,3.191254448
"11,807",Location 85 - Location 36,85,36,104,3.221618711
"11,808",Location 85 - Location 12,85,12,105,3.23068763
"11,809",Location 85 - Location 20,85,20,106,3.236275255
"11,810",Location 85 - Location 10,85,10,107,3.238412913
"11,811",Location 85 - Location 56,85,56,108,3.247189361
"11,812",Location 85 - Location 48,85,48,109,3.30170829
"11,813",Location 85 - Location 61,85,61,110,3.356145321
"11,814",Location 85 - Location 11,85,11,111,3.383490154
"11,815",Location 85 - Location 99,85,99,112,3.417767958
"11,816",Location 85 - Location 24,85,24,113,3.430403717
"11,817",Location 85 - Location 22,85,22,114,3.466986873
"11,818",Location 85 - Location 5,85,5,115,3.527787617
"11,819",Location 85 - Location 25,85,25,116,3.527964778
"11,820",Location 85 - Location 27,85,27,117,3.585123485
"11,821",Location 85 - Location 79,85,79,118,3.611481476
"11,822",Location 85 - Location 123,85,123,119,3.771907613
"11,823",Location 85 - Location 62,85,62,120,3.791016542
"11,824",Location 85 - Location 83,85,83,121,3.793341151
"11,825",Location 85 - Location 28,85,28,122,3.80997985
"11,826",Location 85 - Location 60,85,60,123,3.821054045
"11,827",Location 85 - Location 97,85,97,124,3.844932072
"11,828",Location 85 - Location 53,85,53,125,3.890851813
"11,829",Location 85 - Location 102,85,102,126,4.054178064
"11,830",Location 85 - Location 80,85,80,127,4.143094504
"11,831",Location 85 - Location 101,85,101,128,4.396795475
"11,832",Location 85 - Location 82,85,82,129,4.408026943
"11,833",Location 85 - Location 122,85,122,130,4.421316777
"11,834",Location 85 - Location 103,85,103,131,4.528869542
"11,835",Location 85 - Location 105,85,105,132,4.545385013
"11,836",Location 85 - Location 119,85,119,133,4.822691083
"11,837",Location 85 - Location 106,85,106,134,4.843560244
"11,838",Location 85 - Location 120,85,120,135,4.877501623
"11,839",Location 85 - Location 104,85,104,136,4.934999768
"11,840",Location 85 - Location 90,85,90,137,5.105533145
"11,841",Location 85 - Location 118,85,118,138,5.336939357
"11,842",Location 85 - Location 121,85,121,139,5.463919663
"11,843",Location 85 - Location 117,85,117,140,5.601191915
"11,844",Location 85 - Location 89,85,89,141,6.509802499
"11,845",Location 86 - Location 86,86,86,1,0
"11,846",Location 86 - Location 129,86,129,2,0.358732696
"11,847",Location 86 - Location 130,86,130,3,0.402133328
"11,848",Location 86 - Location 71,86,71,4,0.424495971
"11,849",Location 86 - Location 70,86,70,5,0.481230083
"11,850",Location 86 - Location 127,86,127,6,0.50444521
"11,851",Location 86 - Location 67,86,67,7,0.568351338
"11,852",Location 86 - Location 134,86,134,8,0.616528632
"11,853",Location 86 - Location 93,86,93,9,0.700956677
"11,854",Location 86 - Location 126,86,126,10,0.762216174
"11,855",Location 86 - Location 94,86,94,11,0.827143926
"11,856",Location 86 - Location 135,86,135,12,0.836761923
"11,857",Location 86 - Location 76,86,76,13,0.94578598
"11,858",Location 86 - Location 68,86,68,14,0.958488725
"11,859",Location 86 - Location 84,86,84,15,1.061156437
"11,860",Location 86 - Location 132,86,132,16,1.086138548
"11,861",Location 86 - Location 142,86,142,17,1.142615285
"11,862",Location 86 - Location 85,86,85,18,1.164085315
"11,863",Location 86 - Location 140,86,140,19,1.244773014
"11,864",Location 86 - Location 73,86,73,20,1.263118746
"11,865",Location 86 - Location 16,86,16,21,1.301107005
"11,866",Location 86 - Location 15,86,15,22,1.301225166
"11,867",Location 86 - Location 26,86,26,23,1.31079851
"11,868",Location 86 - Location 136,86,136,24,1.353210175
"11,869",Location 86 - Location 65,86,65,25,1.418421696
"11,870",Location 86 - Location 92,86,92,26,1.491214157
"11,871",Location 86 - Location 75,86,75,27,1.510811713
"11,872",Location 86 - Location 131,86,131,28,1.517290348
"11,873",Location 86 - Location 72,86,72,29,1.591601373
"11,874",Location 86 - Location 137,86,137,30,1.604191841
"11,875",Location 86 - Location 128,86,128,31,1.730264457
"11,876",Location 86 - Location 138,86,138,32,1.737054181
"11,877",Location 86 - Location 74,86,74,33,1.737863332
"11,878",Location 86 - Location 141,86,141,34,1.81344526
"11,879",Location 86 - Location 13,86,13,35,1.814777904
"11,880",Location 86 - Location 88,86,88,36,1.846187578
"11,881",Location 86 - Location 77,86,77,37,2.118756311
"11,882",Location 86 - Location 139,86,139,38,2.123545312
"11,883",Location 86 - Location 133,86,133,39,2.129194735
"11,884",Location 86 - Location 64,86,64,40,2.132059325
"11,885",Location 86 - Location 69,86,69,41,2.268943301
"11,886",Location 86 - Location 125,86,125,42,2.272880097
"11,887",Location 86 - Location 6,86,6,43,2.373271399
"11,888",Location 86 - Location 87,86,87,44,2.388251765
"11,889",Location 86 - Location 8,86,8,45,2.431657212
"11,890",Location 86 - Location 7,86,7,46,2.446151118
"11,891",Location 86 - Location 34,86,34,47,2.554429078
"11,892",Location 86 - Location 17,86,17,48,2.588851749
"11,893",Location 86 - Location 38,86,38,49,2.590139784
"11,894",Location 86 - Location 107,86,107,50,2.608036637
"11,895",Location 86 - Location 50,86,50,51,2.685060803
"11,896",Location 86 - Location 81,86,81,52,2.69636034
"11,897",Location 86 - Location 124,86,124,53,2.764458627
"11,898",Location 86 - Location 30,86,30,54,2.900696273
"11,899",Location 86 - Location 52,86,52,55,2.943228202
"11,900",Location 86 - Location 29,86,29,56,2.946137914
"11,901",Location 86 - Location 98,86,98,57,2.975181096
"11,902",Location 86 - Location 110,86,110,58,2.979877546
"11,903",Location 86 - Location 49,86,49,59,2.983909231
"11,904",Location 86 - Location 57,86,57,60,2.996216441
"11,905",Location 86 - Location 31,86,31,61,3.00712096
"11,906",Location 86 - Location 59,86,59,62,3.063483953
"11,907",Location 86 - Location 42,86,42,63,3.10596218
"11,908",Location 86 - Location 43,86,43,64,3.174817422
"11,909",Location 86 - Location 1,86,1,65,3.175641749
"11,910",Location 86 - Location 58,86,58,66,3.19420512
"11,911",Location 86 - Location 100,86,100,67,3.215068312
"11,912",Location 86 - Location 19,86,19,68,3.232818101
"11,913",Location 86 - Location 4,86,4,69,3.2571303
"11,914",Location 86 - Location 91,86,91,70,3.271295873
"11,915",Location 86 - Location 66,86,66,71,3.285383974
"11,916",Location 86 - Location 9,86,9,72,3.316904464
"11,917",Location 86 - Location 113,86,113,73,3.323876245
"11,918",Location 86 - Location 3,86,3,74,3.38322301
"11,919",Location 86 - Location 12,86,12,75,3.401133372
"11,920",Location 86 - Location 55,86,55,76,3.412051189
"11,921",Location 86 - Location 111,86,111,77,3.412988668
"11,922",Location 86 - Location 35,86,35,78,3.433758165
"11,923",Location 86 - Location 108,86,108,79,3.449850647
"11,924",Location 86 - Location 54,86,54,80,3.508164979
"11,925",Location 86 - Location 33,86,33,81,3.512308603
"11,926",Location 86 - Location 116,86,116,82,3.531340447
"11,927",Location 86 - Location 95,86,95,83,3.563380804
"11,928",Location 86 - Location 123,86,123,84,3.589688109
"11,929",Location 86 - Location 21,86,21,85,3.638722815
"11,930",Location 86 - Location 14,86,14,86,3.670938916
"11,931",Location 86 - Location 44,86,44,87,3.678964681
"11,932",Location 86 - Location 23,86,23,88,3.687132191
"11,933",Location 86 - Location 47,86,47,89,3.68803796
"11,934",Location 86 - Location 41,86,41,90,3.705708241
"11,935",Location 86 - Location 96,86,96,91,3.715126222
"11,936",Location 86 - Location 39,86,39,92,3.715750121
"11,937",Location 86 - Location 27,86,27,93,3.755569226
"11,938",Location 86 - Location 79,86,79,94,3.781927217
"11,939",Location 86 - Location 115,86,115,95,3.815020359
"11,940",Location 86 - Location 51,86,51,96,3.856267183
"11,941",Location 86 - Location 10,86,10,97,3.901933282
"11,942",Location 86 - Location 45,86,45,98,3.925990592
"11,943",Location 86 - Location 36,86,36,99,3.936142229
"11,944",Location 86 - Location 83,86,83,100,3.963786893
"11,945",Location 86 - Location 18,86,18,101,3.971819467
"11,946",Location 86 - Location 46,86,46,102,3.982467254
"11,947",Location 86 - Location 114,86,114,103,3.986930598
"11,948",Location 86 - Location 109,86,109,104,3.99248774
"11,949",Location 86 - Location 2,86,2,105,4.008221111
"11,950",Location 86 - Location 48,86,48,106,4.016231807
"11,951",Location 86 - Location 37,86,37,107,4.029840743
"11,952",Location 86 - Location 32,86,32,108,4.068314357
"11,953",Location 86 - Location 25,86,25,109,4.079898066
"11,954",Location 86 - Location 78,86,78,110,4.086394359
"11,955",Location 86 - Location 11,86,11,111,4.098013671
"11,956",Location 86 - Location 40,86,40,112,4.130808478
"11,957",Location 86 - Location 99,86,99,113,4.132291475
"11,958",Location 86 - Location 24,86,24,114,4.144927234
"11,959",Location 86 - Location 20,86,20,115,4.289420225
"11,960",Location 86 - Location 112,86,112,116,4.304766517
"11,961",Location 86 - Location 61,86,61,117,4.43834924
"11,962",Location 86 - Location 22,86,22,118,4.553801366
"11,963",Location 86 - Location 97,86,97,119,4.55945559
"11,964",Location 86 - Location 53,86,53,120,4.605375331
"11,965",Location 86 - Location 5,86,5,121,4.616432003
"11,966",Location 86 - Location 56,86,56,122,4.639801934
"11,967",Location 86 - Location 102,86,102,123,4.768701582
"11,968",Location 86 - Location 80,86,80,124,4.857618021
"11,969",Location 86 - Location 62,86,62,125,4.873220461
"11,970",Location 86 - Location 28,86,28,126,4.927365806
"11,971",Location 86 - Location 119,86,119,127,5.015673331
"11,972",Location 86 - Location 101,86,101,128,5.111318992
"11,973",Location 86 - Location 82,86,82,129,5.122550461
"11,974",Location 86 - Location 122,86,122,130,5.135840295
"11,975",Location 86 - Location 60,86,60,131,5.205625939
"11,976",Location 86 - Location 118,86,118,132,5.62770876
"11,977",Location 86 - Location 105,86,105,133,5.78574848
"11,978",Location 86 - Location 117,86,117,134,5.891961318
"11,979",Location 86 - Location 103,86,103,135,5.913441435
"11,980",Location 86 - Location 121,86,121,136,6.01016903
"11,981",Location 86 - Location 106,86,106,137,6.083923711
"11,982",Location 86 - Location 120,86,120,138,6.11786509
"11,983",Location 86 - Location 104,86,104,139,6.319571662
"11,984",Location 86 - Location 90,86,90,140,6.345896612
"11,985",Location 86 - Location 89,86,89,141,7.894374392
"11,986",Location 87 - Location 87,87,87,1,0
"11,987",Location 87 - Location 81,87,81,2,0.312943614
"11,988",Location 87 - Location 133,87,133,3,0.748282493
"11,989",Location 87 - Location 69,87,69,4,0.777875693
"11,990",Location 87 - Location 91,87,91,5,0.883044107
"11,991",Location 87 - Location 92,87,92,6,0.908083246
"11,992",Location 87 - Location 125,87,125,7,0.919235654
"11,993",Location 87 - Location 110,87,110,8,0.992308998
"11,994",Location 87 - Location 57,87,57,9,1.008647894
"11,995",Location 87 - Location 111,87,111,10,1.024736903
"11,996",Location 87 - Location 88,87,88,11,1.03061531
"11,997",Location 87 - Location 35,87,35,12,1.045506399
"11,998",Location 87 - Location 108,87,108,13,1.061598881
"11,999",Location 87 - Location 77,87,77,14,1.112228542
"12,000",Location 87 - Location 4,87,4,15,1.120211171
"12,001",Location 87 - Location 95,87,95,16,1.175129038
"12,002",Location 87 - Location 75,87,75,17,1.190923205
"12,003",Location 87 - Location 85,87,85,18,1.27086581
"12,004",Location 87 - Location 44,87,44,19,1.290712915
"12,005",Location 87 - Location 41,87,41,20,1.317456476
"12,006",Location 87 - Location 113,87,113,21,1.336307697
"12,007",Location 87 - Location 21,87,21,22,1.36443674
"12,008",Location 87 - Location 55,87,55,23,1.392351537
"12,009",Location 87 - Location 115,87,115,24,1.426768593
"12,010",Location 87 - Location 96,87,96,25,1.437051538
"12,011",Location 87 - Location 64,87,64,26,1.482743474
"12,012",Location 87 - Location 132,87,132,27,1.559544862
"12,013",Location 87 - Location 45,87,45,28,1.572920863
"12,014",Location 87 - Location 18,87,18,29,1.583567702
"12,015",Location 87 - Location 51,87,51,30,1.583998783
"12,016",Location 87 - Location 114,87,114,31,1.629250295
"12,017",Location 87 - Location 37,87,37,32,1.632020393
"12,018",Location 87 - Location 74,87,74,33,1.636524389
"12,019",Location 87 - Location 72,87,72,34,1.661021767
"12,020",Location 87 - Location 76,87,76,35,1.673023058
"12,021",Location 87 - Location 109,87,109,36,1.678597176
"12,022",Location 87 - Location 39,87,39,37,1.696050469
"12,023",Location 87 - Location 65,87,65,38,1.73368695
"12,024",Location 87 - Location 40,87,40,39,1.742556713
"12,025",Location 87 - Location 32,87,32,40,1.754423792
"12,026",Location 87 - Location 73,87,73,41,1.789469097
"12,027",Location 87 - Location 47,87,47,42,1.793567422
"12,028",Location 87 - Location 93,87,93,43,1.837997193
"12,029",Location 87 - Location 78,87,78,44,1.838661059
"12,030",Location 87 - Location 68,87,68,45,1.887913561
"12,031",Location 87 - Location 50,87,50,46,1.902671166
"12,032",Location 87 - Location 46,87,46,47,1.928845986
"12,033",Location 87 - Location 116,87,116,48,1.948260262
"12,034",Location 87 - Location 20,87,20,49,1.955261495
"12,035",Location 87 - Location 112,87,112,50,1.955786464
"12,036",Location 87 - Location 56,87,56,51,1.977099219
"12,037",Location 87 - Location 127,87,127,52,1.999650135
"12,038",Location 87 - Location 33,87,33,53,2.018316933
"12,039",Location 87 - Location 61,87,61,54,2.085279511
"12,040",Location 87 - Location 2,87,2,55,2.146201183
"12,041",Location 87 - Location 52,87,52,56,2.160838564
"12,042",Location 87 - Location 14,87,14,57,2.18737601
"12,043",Location 87 - Location 22,87,22,58,2.196121063
"12,044",Location 87 - Location 49,87,49,59,2.201519594
"12,045",Location 87 - Location 135,87,135,60,2.224105692
"12,046",Location 87 - Location 129,87,129,61,2.232978956
"12,047",Location 87 - Location 5,87,5,62,2.256921808
"12,048",Location 87 - Location 100,87,100,63,2.261024484
"12,049",Location 87 - Location 71,87,71,64,2.265671388
"12,050",Location 87 - Location 30,87,30,65,2.275550439
"12,051",Location 87 - Location 58,87,58,66,2.281887676
"12,052",Location 87 - Location 84,87,84,67,2.342675318
"12,053",Location 87 - Location 140,87,140,68,2.342894872
"12,054",Location 87 - Location 94,87,94,69,2.375314234
"12,055",Location 87 - Location 70,87,70,70,2.391774843
"12,056",Location 87 - Location 43,87,43,71,2.392427785
"12,057",Location 87 - Location 126,87,126,72,2.417077115
"12,058",Location 87 - Location 86,87,86,73,2.42066881
"12,059",Location 87 - Location 19,87,19,74,2.450428463
"12,060",Location 87 - Location 67,87,67,75,2.471790707
"12,061",Location 87 - Location 128,87,128,76,2.494328411
"12,062",Location 87 - Location 24,87,24,77,2.519808448
"12,063",Location 87 - Location 62,87,62,78,2.520150732
"12,064",Location 87 - Location 28,87,28,79,2.53911404
"12,065",Location 87 - Location 31,87,31,80,2.54013195
"12,066",Location 87 - Location 42,87,42,81,2.588105565
"12,067",Location 87 - Location 3,87,3,82,2.600833373
"12,068",Location 87 - Location 98,87,98,83,2.60493943
"12,069",Location 87 - Location 23,87,23,84,2.617609622
"12,070",Location 87 - Location 15,87,15,85,2.621988454
"12,071",Location 87 - Location 134,87,134,86,2.629708775
"12,072",Location 87 - Location 130,87,130,87,2.666220774
"12,073",Location 87 - Location 54,87,54,88,2.683298487
"12,074",Location 87 - Location 29,87,29,89,2.733985009
"12,075",Location 87 - Location 8,87,8,90,2.751432698
"12,076",Location 87 - Location 17,87,17,91,2.772232319
"12,077",Location 87 - Location 26,87,26,92,2.776378889
"12,078",Location 87 - Location 36,87,36,93,2.812219896
"12,079",Location 87 - Location 142,87,142,94,2.843083198
"12,080",Location 87 - Location 7,87,7,95,2.845577325
"12,081",Location 87 - Location 60,87,60,96,2.854499363
"12,082",Location 87 - Location 137,87,137,97,2.915078219
"12,083",Location 87 - Location 1,87,1,98,2.999991033
"12,084",Location 87 - Location 99,87,99,99,3.006558462
"12,085",Location 87 - Location 16,87,16,100,3.050756695
"12,086",Location 87 - Location 136,87,136,101,3.094715657
"12,087",Location 87 - Location 138,87,138,102,3.139475591
"12,088",Location 87 - Location 10,87,10,103,3.170546794
"12,089",Location 87 - Location 9,87,9,104,3.203945477
"12,090",Location 87 - Location 48,87,48,105,3.221292632
"12,091",Location 87 - Location 12,87,12,106,3.225482656
"12,092",Location 87 - Location 38,87,38,107,3.254667192
"12,093",Location 87 - Location 59,87,59,108,3.279592081
"12,094",Location 87 - Location 11,87,11,109,3.285577993
"12,095",Location 87 - Location 131,87,131,110,3.452176977
"12,096",Location 87 - Location 25,87,25,111,3.460098658
"12,097",Location 87 - Location 27,87,27,112,3.5497136
"12,098",Location 87 - Location 13,87,13,113,3.553046783
"12,099",Location 87 - Location 103,87,103,114,3.562314859
"12,100",Location 87 - Location 82,87,82,115,3.602523313
"12,101",Location 87 - Location 101,87,101,116,3.60871482
"12,102",Location 87 - Location 6,87,6,117,3.623146512
"12,103",Location 87 - Location 141,87,141,118,3.70022971
"12,104",Location 87 - Location 66,87,66,119,3.731044478
"12,105",Location 87 - Location 97,87,97,120,3.760696376
"12,106",Location 87 - Location 124,87,124,121,3.791214168
"12,107",Location 87 - Location 53,87,53,122,3.806616117
"12,108",Location 87 - Location 104,87,104,123,3.870771064
"12,109",Location 87 - Location 139,87,139,124,3.875629063
"12,110",Location 87 - Location 102,87,102,125,3.956265903
"12,111",Location 87 - Location 83,87,83,126,3.982701948
"12,112",Location 87 - Location 80,87,80,127,4.04414005
"12,113",Location 87 - Location 107,87,107,128,4.076778877
"12,114",Location 87 - Location 34,87,34,129,4.130386436
"12,115",Location 87 - Location 79,87,79,130,4.193138754
"12,116",Location 87 - Location 122,87,122,131,4.33948333
"12,117",Location 87 - Location 123,87,123,132,4.358924071
"12,118",Location 87 - Location 105,87,105,133,4.375789946
"12,119",Location 87 - Location 90,87,90,134,4.381424455
"12,120",Location 87 - Location 106,87,106,135,4.674496732
"12,121",Location 87 - Location 119,87,119,136,4.754824963
"12,122",Location 87 - Location 120,87,120,137,4.795668176
"12,123",Location 87 - Location 118,87,118,138,5.269073238
"12,124",Location 87 - Location 121,87,121,139,5.382086217
"12,125",Location 87 - Location 117,87,117,140,5.533325795
"12,126",Location 87 - Location 89,87,89,141,5.543247817
"12,127",Location 88 - Location 88,88,88,1,0
"12,128",Location 88 - Location 77,88,77,2,0.328941675
"12,129",Location 88 - Location 133,88,133,3,0.384560964
"12,130",Location 88 - Location 69,88,69,4,0.479128664
"12,131",Location 88 - Location 125,88,125,5,0.48306546
"12,132",Location 88 - Location 92,88,92,6,0.550274109
"12,133",Location 88 - Location 72,88,72,7,0.639943706
"12,134",Location 88 - Location 64,88,64,8,0.711029787
"12,135",Location 88 - Location 85,88,85,9,0.736669666
"12,136",Location 88 - Location 132,88,132,10,0.760049031
"12,137",Location 88 - Location 65,88,65,11,0.802259645
"12,138",Location 88 - Location 73,88,73,12,0.94712768
"12,139",Location 88 - Location 81,88,81,13,0.973257672
"12,140",Location 88 - Location 87,88,87,14,1.03061531
"12,141",Location 88 - Location 75,88,75,15,1.06908628
"12,142",Location 88 - Location 76,88,76,16,1.138826914
"12,143",Location 88 - Location 93,88,93,17,1.145230901
"12,144",Location 88 - Location 110,88,110,18,1.19006291
"12,145",Location 88 - Location 57,88,57,19,1.206401805
"12,146",Location 88 - Location 50,88,50,20,1.264031264
"12,147",Location 88 - Location 127,88,127,21,1.457585948
"12,148",Location 88 - Location 4,88,4,22,1.467315664
"12,149",Location 88 - Location 84,88,84,23,1.482693625
"12,150",Location 88 - Location 52,88,52,24,1.522198663
"12,151",Location 88 - Location 113,88,113,25,1.534061609
"12,152",Location 88 - Location 74,88,74,26,1.559447953
"12,153",Location 88 - Location 49,88,49,27,1.562879693
"12,154",Location 88 - Location 128,88,128,28,1.563448666
"12,155",Location 88 - Location 71,88,71,29,1.567027867
"12,156",Location 88 - Location 94,88,94,30,1.57618483
"12,157",Location 88 - Location 68,88,68,31,1.613569688
"12,158",Location 88 - Location 55,88,55,32,1.622236553
"12,159",Location 88 - Location 30,88,30,33,1.636910538
"12,160",Location 88 - Location 126,88,126,34,1.653297204
"12,161",Location 88 - Location 129,88,129,35,1.690914769
"12,162",Location 88 - Location 70,88,70,36,1.739036738
"12,163",Location 88 - Location 43,88,43,37,1.753787884
"12,164",Location 88 - Location 15,88,15,38,1.762006761
"12,165",Location 88 - Location 58,88,58,39,1.773175582
"12,166",Location 88 - Location 100,88,100,40,1.794038774
"12,167",Location 88 - Location 135,88,135,41,1.799273708
"12,168",Location 88 - Location 67,88,67,42,1.811436357
"12,169",Location 88 - Location 19,88,19,43,1.811788562
"12,170",Location 88 - Location 86,88,86,44,1.846187578
"12,171",Location 88 - Location 21,88,21,45,1.848908179
"12,172",Location 88 - Location 91,88,91,46,1.86027968
"12,173",Location 88 - Location 31,88,31,47,1.901492049
"12,174",Location 88 - Location 8,88,8,48,1.908553919
"12,175",Location 88 - Location 26,88,26,49,1.916397196
"12,176",Location 88 - Location 7,88,7,50,1.923047825
"12,177",Location 88 - Location 96,88,96,51,1.925311586
"12,178",Location 88 - Location 39,88,39,52,1.925935485
"12,179",Location 88 - Location 111,88,111,53,1.927721441
"12,180",Location 88 - Location 42,88,42,54,1.949465663
"12,181",Location 88 - Location 3,88,3,55,1.962193471
"12,182",Location 88 - Location 108,88,108,56,1.964583419
"12,183",Location 88 - Location 98,88,98,57,1.966299529
"12,184",Location 88 - Location 44,88,44,58,2.012237395
"12,185",Location 88 - Location 35,88,35,59,2.018334188
"12,186",Location 88 - Location 47,88,47,60,2.023452437
"12,187",Location 88 - Location 41,88,41,61,2.038980955
"12,188",Location 88 - Location 17,88,17,62,2.065748456
"12,189",Location 88 - Location 51,88,51,63,2.066452547
"12,190",Location 88 - Location 33,88,33,64,2.091279064
"12,191",Location 88 - Location 54,88,54,65,2.091882716
"12,192",Location 88 - Location 29,88,29,66,2.095345108
"12,193",Location 88 - Location 116,88,116,67,2.110310908
"12,194",Location 88 - Location 134,88,134,68,2.120844733
"12,195",Location 88 - Location 130,88,130,69,2.124156586
"12,196",Location 88 - Location 45,88,45,70,2.136175956
"12,197",Location 88 - Location 95,88,95,71,2.152364611
"12,198",Location 88 - Location 140,88,140,72,2.188244913
"12,199",Location 88 - Location 16,88,16,73,2.190775002
"12,200",Location 88 - Location 46,88,46,74,2.192652618
"12,201",Location 88 - Location 114,88,114,75,2.197115962
"12,202",Location 88 - Location 109,88,109,76,2.198026523
"12,203",Location 88 - Location 18,88,18,77,2.240913484
"12,204",Location 88 - Location 14,88,14,78,2.24981263
"12,205",Location 88 - Location 23,88,23,79,2.266102652
"12,206",Location 88 - Location 32,88,32,80,2.27849972
"12,207",Location 88 - Location 78,88,78,81,2.296579722
"12,208",Location 88 - Location 38,88,38,82,2.320352362
"12,209",Location 88 - Location 40,88,40,83,2.355008176
"12,210",Location 88 - Location 1,88,1,84,2.361351132
"12,211",Location 88 - Location 37,88,37,85,2.363113457
"12,212",Location 88 - Location 2,88,2,86,2.376086199
"12,213",Location 88 - Location 115,88,115,87,2.404004166
"12,214",Location 88 - Location 20,88,20,88,2.499605589
"12,215",Location 88 - Location 56,88,56,89,2.510519695
"12,216",Location 88 - Location 36,88,36,90,2.51511269
"12,217",Location 88 - Location 10,88,10,91,2.531906892
"12,218",Location 88 - Location 59,88,59,92,2.54038066
"12,219",Location 88 - Location 142,88,142,93,2.56473707
"12,220",Location 88 - Location 9,88,9,94,2.565305575
"12,221",Location 88 - Location 12,88,12,95,2.586842754
"12,222",Location 88 - Location 48,88,48,96,2.595202269
"12,223",Location 88 - Location 61,88,61,97,2.648534604
"12,224",Location 88 - Location 11,88,11,98,2.676984133
"12,225",Location 88 - Location 13,88,13,99,2.69306509
"12,226",Location 88 - Location 99,88,99,100,2.711261937
"12,227",Location 88 - Location 24,88,24,101,2.723897696
"12,228",Location 88 - Location 22,88,22,102,2.763986729
"12,229",Location 88 - Location 66,88,66,103,2.796729648
"12,230",Location 88 - Location 136,88,136,104,2.809066675
"12,231",Location 88 - Location 25,88,25,105,2.821458757
"12,232",Location 88 - Location 6,88,6,106,2.821985013
"12,233",Location 88 - Location 5,88,5,107,2.826617366
"12,234",Location 88 - Location 124,88,124,108,2.856899339
"12,235",Location 88 - Location 137,88,137,109,2.906976097
"12,236",Location 88 - Location 27,88,27,110,2.911073698
"12,237",Location 88 - Location 112,88,112,111,2.933022036
"12,238",Location 88 - Location 131,88,131,112,2.973146848
"12,239",Location 88 - Location 62,88,62,113,3.083405825
"12,240",Location 88 - Location 60,88,60,114,3.084384379
"12,241",Location 88 - Location 28,88,28,115,3.102369133
"12,242",Location 88 - Location 138,88,138,116,3.131373468
"12,243",Location 88 - Location 97,88,97,117,3.138426051
"12,244",Location 88 - Location 53,88,53,118,3.184345792
"12,245",Location 88 - Location 83,88,83,119,3.212188004
"12,246",Location 88 - Location 79,88,79,120,3.258823924
"12,247",Location 88 - Location 107,88,107,121,3.275617378
"12,248",Location 88 - Location 34,88,34,122,3.329224936
"12,249",Location 88 - Location 141,88,141,123,3.332214647
"12,250",Location 88 - Location 102,88,102,124,3.347672043
"12,251",Location 88 - Location 123,88,123,125,3.424609241
"12,252",Location 88 - Location 80,88,80,126,3.436588482
"12,253",Location 88 - Location 122,88,122,127,3.514062861
"12,254",Location 88 - Location 139,88,139,128,3.516877282
"12,255",Location 88 - Location 101,88,101,129,3.690289454
"12,256",Location 88 - Location 82,88,82,130,3.701520922
"12,257",Location 88 - Location 103,88,103,131,3.792199875
"12,258",Location 88 - Location 105,88,105,132,3.838878992
"12,259",Location 88 - Location 119,88,119,133,4.024874411
"12,260",Location 88 - Location 106,88,106,134,4.137054223
"12,261",Location 88 - Location 120,88,120,135,4.170995602
"12,262",Location 88 - Location 104,88,104,136,4.198330102
"12,263",Location 88 - Location 90,88,90,137,4.399027124
"12,264",Location 88 - Location 118,88,118,138,4.539122686
"12,265",Location 88 - Location 121,88,121,139,4.757413642
"12,266",Location 88 - Location 117,88,117,140,4.803375244
"12,267",Location 88 - Location 89,88,89,141,5.490130468
"12,268",Location 89 - Location 89,89,89,1,0
"12,269",Location 89 - Location 90,89,90,2,1.174222204
"12,270",Location 89 - Location 105,89,105,3,1.823409192
"12,271",Location 89 - Location 101,89,101,4,1.984696835
"12,272",Location 89 - Location 82,89,82,5,1.995928303
"12,273",Location 89 - Location 106,89,106,6,2.062946757
"12,274",Location 89 - Location 80,89,80,7,2.216283704
"12,275",Location 89 - Location 103,89,103,8,2.274094885
"12,276",Location 89 - Location 104,89,104,9,2.495076281
"12,277",Location 89 - Location 102,89,102,10,2.676334922
"12,278",Location 89 - Location 11,89,11,11,2.819956564
"12,279",Location 89 - Location 60,89,60,12,2.839386682
"12,280",Location 89 - Location 99,89,99,13,3.017357637
"12,281",Location 89 - Location 24,89,24,14,3.174529283
"12,282",Location 89 - Location 48,89,48,15,3.189781167
"12,283",Location 89 - Location 36,89,36,16,3.221584684
"12,284",Location 89 - Location 97,89,97,17,3.235426698
"12,285",Location 89 - Location 53,89,53,18,3.281346439
"12,286",Location 89 - Location 62,89,62,19,3.332483981
"12,287",Location 89 - Location 2,89,2,20,3.356957395
"12,288",Location 89 - Location 54,89,54,21,3.430280454
"12,289",Location 89 - Location 28,89,28,22,3.443325115
"12,290",Location 89 - Location 61,89,61,23,3.46453788
"12,291",Location 89 - Location 23,89,23,24,3.473869786
